No;lnhr;lnwg;kids;age;agesq;disab;id;year;lnhr_diff_1;lnwg_diff_1;kids_diff_1;age_diff_1;agesq_diff_1;disab_diff_1;lnhr_diff_2;lnwg_diff_2;kids_diff_2;age_diff_2;agesq_diff_2;disab_diff_2;lnhr_lag_1;lnhr_lag_2;lnwg_lag_1;lnwg_lag_2;kids_lag_1;kids_lag_2;age_lag_1;age_lag_2;agesq_lag_1;agesq_lag_2;disab_lag_1;disab_lag_2
125;7.73193072;2.51365609;2;45;2025;0;13;1983;-0.34954432;-0.18501693;1;1;89;0;-0.21256144;-0.17010144;1;2;176;0;8.08147504;7.94449216;2.69867302;2.68375753;1;1;44;43;1936;1849;0;0
126;7.49886973;2.72523504;1;46;2116;0;13;1984;-0.23306099;0.21157895;-1;1;91;0;-0.58260531;0.02656202;0;2;180;0;7.73193072;8.08147504;2.51365609;2.69867302;2;1;45;44;2025;1936;0;0
127;7.56371967;2.55178617;1;47;2209;0;13;1985;0.06484994;-0.17344887;0;1;93;0;-0.16821105;0.03813008;-1;2;184;0;7.49886973;7.73193072;2.72523504;2.51365609;1;2;46;45;2116;2025;0;0
128;7.23993259;2.72850624;1;48;2304;0;13;1986;-0.32378708;0.17672007;0;1;95;0;-0.25893714;0.0032712;0;2;188;0;7.56371967;7.49886973;2.55178617;2.72523504;1;1;47;46;2209;2116;0;0
129;7.56631101;2.69056487;1;49;2401;0;13;1987;0.32637842;-0.03794137;0;1;97;0;0.00259134;0.1387787;0;2;192;0;7.23993259;7.56371967;2.72850624;2.55178617;1;1;48;47;2304;2209;0;0
130;7.5595595;2.7080502;1;50;2500;1;13;1988;-0.00675151;0.01748533;0;1;99;1;0.31962691;-0.02045604;0;2;196;1;7.56631101;7.23993259;2.69056487;2.72850624;1;1;49;48;2401;2304;0;0
131;7.76217061;3.22882616;0;31;961;0;14;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
132;7.78280726;3.17094529;0;32;1024;0;14;1980;0.02063665;-0.05788087;0;1;63;0;NA;NA;NA;NA;NA;NA;7.76217061;NA;3.22882616;NA;0;NA;31;NA;961;NA;0;NA
133;7.8038433;3.12982604;1;33;1089;0;14;1981;0.02103604;-0.04111925;1;1;65;0;0.04167269;-0.09900012;1;2;128;0;7.78280726;7.76217061;3.17094529;3.22882616;0;0;32;31;1024;961;0;0
134;7.88269221;3.04595002;1;34;1156;0;14;1982;0.07884891;-0.08387602;0;1;67;0;0.09988495;-0.12499527;1;2;132;0;7.8038433;7.78280726;3.12982604;3.17094529;1;0;33;32;1089;1024;0;0
135;7.89319887;3.37416874;2;35;1225;0;14;1983;0.01050666;0.32821872;1;1;69;0;0.08935557;0.2443427;1;2;136;0;7.88269221;7.8038433;3.04595002;3.12982604;1;1;34;33;1156;1089;0;0
136;7.70975686;3.36729583;3;36;1296;0;14;1984;-0.18344201;-0.00687291;1;1;71;0;-0.17293535;0.32134581;2;2;140;0;7.89319887;7.88269221;3.37416874;3.04595002;2;1;35;34;1225;1156;0;0
137;7.78738203;3.25385677;3;37;1369;0;14;1985;0.07762517;-0.11343906;0;1;73;0;-0.10581684;-0.12031197;1;2;144;0;7.70975686;7.89319887;3.36729583;3.37416874;3;2;36;35;1296;1225;0;0
138;7.6778635;3.43366456;3;38;1444;0;14;1986;-0.10951853;0.17980779;0;1;75;0;-0.03189336;0.06636873;0;2;148;0;7.78738203;7.70975686;3.25385677;3.36729583;3;3;37;36;1369;1296;0;0
139;7.70526247;3.19785644;3;39;1521;0;14;1987;0.02739897;-0.23580812;0;1;77;0;-0.08211956;-0.05600033;0;2;152;0;7.6778635;7.78738203;3.43366456;3.25385677;3;3;38;37;1444;1369;0;0
140;7.9200832;3.12192432;3;40;1600;0;14;1988;0.21482073;-0.07593212;0;1;79;0;0.2422197;-0.31174024;0;2;156;0;7.70526247;7.6778635;3.19785644;3.43366456;3;3;39;38;1521;1444;0;0
141;7.96554557;3.18096624;1;51;2601;0;15;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
142;7.77485577;3.08922257;1;52;2704;0;15;1980;-0.1906898;-0.09174367;0;1;103;0;NA;NA;NA;NA;NA;NA;7.96554557;NA;3.18096624;NA;1;NA;51;NA;2601;NA;0;NA
143;7.83597458;2.98669151;1;52;2704;0;15;1981;0.06111881;-0.10253106;0;0;0;0;-0.12957099;-0.19427473;0;1;103;0;7.77485577;7.96554557;3.08922257;3.18096624;1;1;52;51;2704;2601;0;0
144;7.7685333;3.04595002;0;53;2809;0;15;1982;-0.06744128;0.05925851;-1;1;105;0;-0.00632247;-0.04327255;-1;1;105;0;7.83597458;7.77485577;2.98669151;3.08922257;1;1;52;52;2704;2704;0;0
145;7.90211755;2.95073495;0;55;3025;0;15;1983;0.13358425;-0.09521507;0;2;216;0;0.06614297;-0.03595656;-1;3;321;0;7.7685333;7.83597458;3.04595002;2.98669151;0;1;53;52;2809;2704;0;0
146;7.8046593;3.02188726;0;56;3136;0;15;1984;-0.09745825;0.07115231;0;1;111;0;0.036126;-0.02406276;0;3;327;0;7.90211755;7.7685333;2.95073495;3.04595002;0;0;55;53;3025;2809;0;0
147;7.75790621;3.01357222;0;57;3249;0;15;1985;-0.04675309;-0.00831504;0;1;113;0;-0.14421134;0.06283727;0;2;224;0;7.8046593;7.90211755;3.02188726;2.95073495;0;0;56;55;3136;3025;0;0
148;7.8785342;2.89148228;0;58;3364;0;15;1986;0.12062799;-0.12208994;0;1;115;0;0.0738749;-0.13040498;0;2;228;0;7.75790621;7.8046593;3.01357222;3.02188726;0;0;57;56;3249;3136;0;0
149;7.78738203;2.97756827;0;58;3364;0;15;1987;-0.09115217;0.08608599;0;0;0;0;0.02947582;-0.03600395;0;1;115;0;7.8785342;7.75790621;2.89148228;3.01357222;0;0;58;57;3364;3249;0;0
150;7.7406644;2.95647154;0;59;3481;0;15;1988;-0.04671763;-0.02109673;0;1;117;0;-0.1378698;0.06498926;0;1;117;0;7.78738203;7.8785342;2.97756827;2.89148228;0;0;58;58;3364;3364;0;0
151;7.8785342;2.91885125;2;40;1600;0;16;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
152;7.69621264;2.96114081;2;41;1681;0;16;1980;-0.18232156;0.04228956;0;1;81;0;NA;NA;NA;NA;NA;NA;7.8785342;NA;2.91885125;NA;2;NA;40;NA;1600;NA;0;NA
153;7.70300768;2.85589529;2;42;1764;0;16;1981;0.00679504;-0.10524552;0;1;83;0;-0.17552652;-0.06295596;0;2;164;0;7.69621264;7.8785342;2.96114081;2.91885125;2;2;41;40;1681;1600;0;0
154;7.69621264;2.76883165;2;43;1849;0;16;1982;-0.00679504;-0.08706364;0;1;85;0;0;-0.19230916;0;2;168;0;7.70300768;7.69621264;2.85589529;2.96114081;2;2;42;41;1764;1681;0;0
155;7.7769544;2.83497653;2;44;1936;0;16;1983;0.08074176;0.06614488;0;1;87;0;0.07394672;-0.02091876;0;2;172;0;7.69621264;7.70300768;2.76883165;2.85589529;2;2;43;42;1849;1764;0;0
156;7.77064523;2.89591196;2;45;2025;0;16;1984;-0.00630917;0.06093543;0;1;89;0;0.07443259;0.12708031;0;2;176;0;7.7769544;7.69621264;2.83497653;2.76883165;2;2;44;43;1936;1849;0;0
157;7.69621264;2.95491032;2;46;2116;0;16;1985;-0.07443259;0.05899836;0;1;91;0;-0.08074176;0.11993379;0;2;180;0;7.77064523;7.7769544;2.89591196;2.83497653;2;2;45;44;2025;1936;0;0
158;7.8785342;2.98719594;1;47;2209;0;16;1986;0.18232156;0.03228562;-1;1;93;0;0.10788897;0.09128398;-1;2;184;0;7.69621264;7.77064523;2.95491032;2.89591196;2;2;46;45;2116;2025;0;0
159;7.81399568;2.86105734;1;48;2304;0;16;1987;-0.06453852;-0.1261386;0;1;95;0;0.11778304;-0.09385298;-1;2;188;0;7.8785342;7.69621264;2.98719594;2.95491032;1;2;47;46;2209;2116;0;0
160;7.72753511;2.85128434;1;49;2401;0;16;1988;-0.08646057;-0.009773;0;1;97;0;-0.15099909;-0.1359116;0;2;192;0;7.81399568;7.8785342;2.86105734;2.98719594;1;1;48;47;2304;2209;0;0
161;7.64156444;2.66095862;2;36;1296;0;17;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
162;7.83597458;2.92046975;2;37;1369;0;17;1980;0.19441014;0.25951113;0;1;73;0;NA;NA;NA;NA;NA;NA;7.64156444;NA;2.66095862;NA;2;NA;36;NA;1296;NA;0;NA
163;7.90100705;2.86277216;3;37;1369;0;17;1981;0.06503247;-0.05769759;1;0;0;0;0.25944261;0.20181354;1;1;73;0;7.83597458;7.64156444;2.92046975;2.66095862;2;2;37;36;1369;1296;0;0
164;7.53743004;2.77695416;3;39;1521;0;17;1982;-0.36357701;-0.085818;0;2;152;0;-0.29854454;-0.14351559;1;2;152;0;7.90100705;7.83597458;2.86277216;2.92046975;3;2;37;37;1369;1369;0;0
165;7.81480343;2.90416508;3;40;1600;0;17;1983;0.27737339;0.12721092;0;1;79;0;-0.08620362;0.04139292;0;3;231;0;7.53743004;7.90100705;2.77695416;2.86277216;3;3;39;37;1521;1369;0;0
166;7.58069975;2.9210087;3;41;1681;0;17;1984;-0.23410368;0.01684362;0;1;81;0;0.04326971;0.14405454;0;2;160;0;7.81480343;7.53743004;2.90416508;2.77695416;3;3;40;39;1600;1521;0;0
167;7.62948992;2.97195178;3;42;1764;0;17;1985;0.04879017;0.05094308;0;1;83;0;-0.18531351;0.0677867;0;2;164;0;7.58069975;7.81480343;2.9210087;2.90416508;3;3;41;40;1681;1600;0;0
168;7.56423848;2.84607146;2;44;1936;0;17;1986;-0.06525144;-0.12588032;-1;2;172;0;-0.01646127;-0.07493724;-1;3;255;0;7.62948992;7.58069975;2.97195178;2.9210087;3;3;42;41;1764;1681;0;0
169;7.60040233;2.84316368;2;44;1936;0;17;1987;0.03616385;-0.00290778;0;0;0;0;-0.02908759;-0.1287881;-1;2;172;0;7.56423848;7.62948992;2.84607146;2.97195178;2;3;44;42;1936;1764;0;0
170;7.61332498;2.85128434;2;45;2025;0;17;1988;0.01292265;0.00812066;0;1;89;0;0.0490865;0.00521288;0;1;89;0;7.60040233;7.56423848;2.84316368;2.84607146;2;2;44;44;1936;1936;0;0
171;7.73543335;1.96711237;0;22;484;0;18;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
172;7.769801;1.76985461;0;23;529;0;18;1980;0.03436765;-0.19725776;0;1;45;0;NA;NA;NA;NA;NA;NA;7.73543335;NA;1.96711237;NA;0;NA;22;NA;484;NA;0;NA
173;7.81197343;2.31055326;0;24;576;0;18;1981;0.04217243;0.54069865;0;1;47;0;0.07654008;0.34344089;0;2;92;0;7.769801;7.73543335;1.76985461;1.96711237;0;0;23;22;529;484;0;0
174;7.79234892;2.28747149;1;25;625;0;18;1982;-0.01962451;-0.02308177;1;1;49;0;0.02254792;0.51761688;1;2;96;0;7.81197343;7.769801;2.31055326;1.76985461;0;0;24;23;576;529;0;0
175;7.73892376;2.48323855;1;26;676;0;18;1983;-0.05342516;0.19576706;0;1;51;0;-0.07304967;0.17268529;1;2;100;0;7.79234892;7.81197343;2.28747149;2.31055326;1;0;25;24;625;576;0;0
176;7.51534457;2.57794152;2;27;729;0;18;1984;-0.22357919;0.09470297;1;1;53;0;-0.27700435;0.29047003;1;2;104;0;7.73892376;7.79234892;2.48323855;2.28747149;1;1;26;25;676;625;0;0
177;7.51752085;2.59450819;3;29;841;0;18;1985;0.00217628;0.01656667;1;2;112;0;-0.22140291;0.11126964;2;3;165;0;7.51534457;7.73892376;2.57794152;2.48323855;2;1;27;26;729;676;0;0
178;7.39939808;2.27829242;3;30;900;0;18;1986;-0.11812277;-0.31621577;0;1;59;0;-0.11594649;-0.2996491;1;3;171;0;7.51752085;7.51534457;2.59450819;2.57794152;3;2;29;27;841;729;0;0
179;7.71601527;2.60786145;3;31;961;0;18;1987;0.31661719;0.32956903;0;1;61;0;0.19849442;0.01335326;0;2;120;0;7.39939808;7.51752085;2.27829242;2.59450819;3;3;30;29;900;841;0;0
180;7.56216163;2.59076705;3;32;1024;0;18;1988;-0.15385364;-0.0170944;0;1;63;0;0.16276355;0.31247463;0;2;124;0;7.71601527;7.39939808;2.60786145;2.27829242;3;3;31;30;961;900;0;0
181;7.87473913;2.87243407;2;32;1024;0;19;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
182;7.48829352;2.73825605;2;33;1089;0;19;1980;-0.38644561;-0.13417802;0;1;65;0;NA;NA;NA;NA;NA;NA;7.87473913;NA;2.87243407;NA;2;NA;32;NA;1024;NA;0;NA
183;7.36454701;2.72195311;2;34;1156;0;19;1981;-0.12374651;-0.01630294;0;1;67;0;-0.51019212;-0.15048096;0;2;132;0;7.48829352;7.87473913;2.73825605;2.87243407;2;2;33;32;1089;1024;0;0
184;7.45007957;2.6932749;2;35;1225;0;19;1982;0.08553256;-0.02867821;0;1;69;0;-0.03821395;-0.04498115;0;2;136;0;7.36454701;7.48829352;2.72195311;2.73825605;2;2;34;33;1156;1089;0;0
185;7.74932246;2.82137884;2;36;1296;0;19;1983;0.29924289;0.12810394;0;1;71;0;0.38477545;0.09942573;0;2;140;0;7.45007957;7.36454701;2.6932749;2.72195311;2;2;35;34;1225;1156;0;0
186;7.37023064;2.77383797;2;37;1369;0;19;1984;-0.37909182;-0.04754087;0;1;73;0;-0.07984893;0.08056307;0;2;144;0;7.74932246;7.45007957;2.82137884;2.6932749;2;2;36;35;1296;1225;0;0
187;7.45007957;2.81780105;2;38;1444;0;19;1985;0.07984893;0.04396308;0;1;75;0;-0.29924289;-0.00357779;0;2;148;0;7.37023064;7.74932246;2.77383797;2.82137884;2;2;37;36;1369;1296;0;0
188;7.58781722;2.81660557;3;39;1521;0;19;1986;0.13773765;-0.00119548;1;1;77;0;0.21758658;0.0427676;1;2;152;0;7.45007957;7.37023064;2.81780105;2.77383797;2;2;38;37;1444;1369;0;0
189;7.53902706;2.89203708;3;40;1600;0;19;1987;-0.04879016;0.07543151;0;1;79;0;0.08894749;0.07423603;1;2;156;0;7.58781722;7.45007957;2.81660557;2.81780105;3;2;39;38;1521;1444;0;0
190;7.71065332;2.69124308;3;41;1681;0;19;1988;0.17162626;-0.200794;0;1;81;0;0.1228361;-0.12536249;0;2;160;0;7.53902706;7.58781722;2.89203708;2.81660557;3;3;40;39;1600;1521;0;0
191;7.53902706;3.56529835;0;50;2500;0;20;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
192;7.54750168;3.54904247;0;51;2601;0;20;1980;0.00847462;-0.01625588;0;1;101;0;NA;NA;NA;NA;NA;NA;7.53902706;NA;3.56529835;NA;0;NA;50;NA;2500;NA;0;NA
193;7.66949525;3.51482366;0;52;2704;0;20;1981;0.12199357;-0.03421881;0;1;103;0;0.13046819;-0.05047469;0;2;204;0;7.54750168;7.53902706;3.54904247;3.56529835;0;0;51;50;2601;2500;0;0
194;7.53476266;3.44967003;0;53;2809;0;20;1982;-0.13473259;-0.06515363;0;1;105;0;-0.01273902;-0.09937244;0;2;208;0;7.66949525;7.54750168;3.51482366;3.54904247;0;0;52;51;2704;2601;0;0
195;7.65681009;3.29694739;0;54;2916;0;20;1983;0.12204743;-0.15272264;0;1;107;0;-0.01268516;-0.21787627;0;2;212;0;7.53476266;7.66949525;3.44967003;3.51482366;0;0;53;52;2809;2704;0;0
196;7.57609734;3.462606;0;55;3025;0;20;1984;-0.08071275;0.16565861;0;1;109;0;0.04133468;0.01293597;0;2;216;0;7.65681009;7.53476266;3.29694739;3.44967003;0;0;54;53;2916;2809;0;0
197;7.58781722;3.42393689;0;57;3249;0;20;1985;0.01171988;-0.03866911;0;2;224;0;-0.06899287;0.1269895;0;3;333;0;7.57609734;7.65681009;3.462606;3.29694739;0;0;55;54;3025;2916;0;0
198;7.53048;3.43366456;0;57;3249;0;20;1986;-0.05733722;0.00972767;0;0;0;0;-0.04561734;-0.02894144;0;2;224;0;7.58781722;7.57609734;3.42393689;3.462606;0;0;57;55;3249;3025;0;0
199;7.58781722;3.46448509;0;58;3364;0;20;1987;0.05733722;0.03082053;0;1;115;0;0;0.0405482;0;1;115;0;7.53048;7.58781722;3.43366456;3.42393689;0;0;57;57;3249;3249;0;0
200;7.54644627;3.44201938;0;59;3481;0;20;1988;-0.04137095;-0.02246571;0;1;117;0;0.01596627;0.00835482;0;2;232;0;7.58781722;7.53048;3.46448509;3.43366456;0;0;58;57;3364;3249;0;0
201;8.03786623;2.03992079;6;37;1369;0;21;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
202;7.85088266;2.00012772;6;38;1444;0;21;1980;-0.18698357;-0.03979307;0;1;75;0;NA;NA;NA;NA;NA;NA;8.03786623;NA;2.03992079;NA;6;NA;37;NA;1369;NA;0;NA
203;7.81278282;2.3379522;6;38;1444;0;21;1981;-0.03809984;0.33782448;0;0;0;0;-0.22508341;0.29803141;0;1;75;0;7.85088266;8.03786623;2.00012772;2.03992079;6;6;38;37;1444;1369;0;0
204;7.60090246;2.21811589;4;40;1600;0;21;1982;-0.21188036;-0.11983631;-2;2;156;0;-0.2499802;0.21798817;-2;2;156;0;7.81278282;7.85088266;2.3379522;2.00012772;6;6;38;38;1444;1444;0;0
205;7.58069975;2.22137507;4;42;1764;0;21;1983;-0.02020271;0.00325918;0;2;164;0;-0.23208307;-0.11657713;-2;4;320;0;7.60090246;7.81278282;2.21811589;2.3379522;4;6;40;38;1600;1444;0;0
206;7.60589;2.08691361;3;43;1849;0;21;1984;0.02519025;-0.13446146;-1;1;85;0;0.00498754;-0.13120228;-1;3;249;0;7.58069975;7.60090246;2.22137507;2.21811589;4;4;42;40;1764;1600;0;0
207;7.62461899;2.26695788;2;43;1849;0;21;1985;0.01872899;0.18004427;-1;0;0;0;0.04391924;0.04558281;-2;1;85;0;7.60589;7.58069975;2.08691361;2.22137507;3;4;43;42;1849;1764;0;0
208;7.60090246;2.30158457;2;44;1936;0;21;1986;-0.02371653;0.03462669;0;1;87;0;-0.00498754;0.21467096;-1;1;87;0;7.62461899;7.60589;2.26695788;2.08691361;2;3;43;43;1849;1849;0;0
209;7.09837564;2.34372704;2;45;2025;1;21;1987;-0.50252682;0.04214247;0;1;89;1;-0.52624335;0.07676916;0;2;176;1;7.60090246;7.62461899;2.30158457;2.26695788;2;2;44;43;1936;1849;0;0
210;6.95463886;1.86872051;2;46;2116;0;21;1988;-0.14373678;-0.47500653;0;1;91;-1;-0.6462636;-0.43286406;0;2;180;0;7.09837564;7.60090246;2.34372704;2.30158457;2;2;45;44;2025;1936;1;0
211;7.55485852;2.6679224;0;26;676;0;22;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
212;7.69621264;2.71469477;0;27;729;0;22;1980;0.14135412;0.04677237;0;1;53;0;NA;NA;NA;NA;NA;NA;7.55485852;NA;2.6679224;NA;0;NA;26;NA;676;NA;0;NA
213;7.68708016;2.71204225;1;28;784;0;22;1981;-0.00913248;-0.00265252;1;1;55;0;0.13222164;0.04411985;1;2;108;0;7.69621264;7.55485852;2.71469477;2.6679224;0;0;27;26;729;676;0;0
214;7.79564654;2.73566537;1;29;841;0;22;1982;0.10856638;0.02362312;0;1;57;0;0.0994339;0.0209706;1;2;112;0;7.68708016;7.69621264;2.71204225;2.71469477;1;0;28;27;784;729;0;0
215;7.6989362;2.73760899;2;30;900;0;22;1983;-0.09671034;0.00194362;1;1;59;0;0.01185604;0.02556674;1;2;116;0;7.79564654;7.68708016;2.73566537;2.71204225;1;1;29;28;841;784;0;0
216;7.83991936;2.6789646;2;31;961;0;22;1984;0.14098316;-0.05864439;0;1;61;0;0.04427282;-0.05670077;1;2;120;0;7.6989362;7.79564654;2.73760899;2.73566537;2;1;30;29;900;841;0;0
217;7.70255611;2.83380142;2;32;1024;0;22;1985;-0.13736325;0.15483682;0;1;63;0;0.00361991;0.09619243;0;2;124;0;7.83991936;7.6989362;2.6789646;2.73760899;2;2;31;30;961;900;0;0
218;7.6861623;2.88535921;2;33;1089;0;22;1986;-0.01639381;0.05155779;0;1;65;0;-0.15375706;0.20639461;0;2;128;0;7.70255611;7.83991936;2.83380142;2.6789646;2;2;32;31;1024;961;0;0
219;7.72046169;2.94706706;2;34;1156;0;22;1987;0.03429939;0.06170785;0;1;67;0;0.01790558;0.11326564;0;2;132;0;7.6861623;7.70255611;2.88535921;2.83380142;2;2;33;32;1089;1024;0;0
220;7.60090246;3.02868338;2;35;1225;0;22;1988;-0.11955923;0.08161632;0;1;69;0;-0.08525984;0.14332417;0;2;136;0;7.72046169;7.6861623;2.94706706;2.88535921;2;2;34;33;1156;1089;0;0
221;7.61480536;2.55178617;3;30;900;0;23;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
222;7.56837927;2.51203531;3;31;961;0;23;1980;-0.04642609;-0.03975086;0;1;61;0;NA;NA;NA;NA;NA;NA;7.61480536;NA;2.55178617;NA;3;NA;30;NA;900;NA;0;NA
223;7.49997654;2.53528285;3;32;1024;0;23;1981;-0.06840273;0.02324754;0;1;63;0;-0.11482882;-0.01650332;0;2;124;0;7.56837927;7.61480536;2.51203531;2.55178617;3;3;31;30;961;900;0;0
224;7.49108759;2.56340968;3;33;1089;0;23;1982;-0.00888895;0.02812683;0;1;65;0;-0.07729168;0.05137437;0;2;128;0;7.49997654;7.56837927;2.53528285;2.51203531;3;3;32;31;1024;961;0;0
225;7.52185925;2.49979529;3;34;1156;0;23;1983;0.03077166;-0.06361439;0;1;67;0;0.02188271;-0.03548756;0;2;132;0;7.49108759;7.49997654;2.56340968;2.53528285;3;3;33;32;1089;1024;0;0
226;7.25700271;2.56725437;3;35;1225;0;23;1984;-0.26485654;0.06745908;0;1;69;0;-0.23408488;0.00384469;0;2;136;0;7.52185925;7.49108759;2.49979529;2.56340968;3;3;34;33;1156;1089;0;0
227;7.70661291;2.4362415;3;36;1296;0;23;1985;0.4496102;-0.13101287;0;1;71;0;0.18475366;-0.06355379;0;2;140;0;7.25700271;7.52185925;2.56725437;2.49979529;3;3;35;34;1225;1156;0;0
228;7.62461899;2.45444747;3;37;1369;0;23;1986;-0.08199392;0.01820597;0;1;73;0;0.36761628;-0.1128069;0;2;144;0;7.70661291;7.25700271;2.4362415;2.56725437;3;3;36;35;1296;1225;0;0
229;7.81197343;2.31845843;3;38;1444;0;23;1987;0.18735444;-0.13598904;0;1;75;0;0.10536052;-0.11778307;0;2;148;0;7.62461899;7.70661291;2.45444747;2.4362415;3;3;37;36;1369;1296;0;0
230;7.81681997;2.3263016;3;39;1521;0;23;1988;0.00484654;0.00784317;0;1;77;0;0.19220098;-0.12814587;0;2;152;0;7.81197343;7.62461899;2.31845843;2.45444747;3;3;38;37;1444;1369;0;0
231;7.6778635;2.97348664;3;46;2116;0;24;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
232;7.65539064;3.03591405;2;47;2209;0;24;1980;-0.02247286;0.06242741;-1;1;93;0;NA;NA;NA;NA;NA;NA;7.6778635;NA;2.97348664;NA;3;NA;46;NA;2116;NA;0;NA
233;7.8038433;2.84141488;1;47;2209;0;24;1981;0.14845266;-0.19449917;-1;0;0;0;0.1259798;-0.13207176;-2;1;93;0;7.65539064;7.6778635;3.03591405;2.97348664;2;3;47;46;2209;2116;0;0
234;7.74240202;2.91289399;1;48;2304;0;24;1982;-0.06144128;0.07147911;0;1;95;0;0.08701138;-0.12302006;-1;1;95;0;7.8038433;7.65539064;2.84141488;3.03591405;1;2;47;47;2209;2209;0;0
235;7.78322402;2.91723003;1;49;2401;0;24;1983;0.040822;0.00433604;0;1;97;0;-0.02061928;0.07581515;0;2;192;0;7.74240202;7.8038433;2.91289399;2.84141488;1;1;48;47;2304;2209;0;0
236;7.74240202;2.9621755;0;50;2500;0;24;1984;-0.040822;0.04494547;-1;1;99;0;0;0.04928151;-1;2;196;0;7.78322402;7.74240202;2.91723003;2.91289399;1;1;49;48;2401;2304;0;0
237;7.6778635;3.17010564;0;51;2601;0;24;1985;-0.06453852;0.20793014;0;1;101;0;-0.10536052;0.25287561;-1;2;200;0;7.74240202;7.78322402;2.9621755;2.91723003;0;1;50;49;2500;2401;0;0
238;7.78322402;2.98719594;0;52;2704;0;24;1986;0.10536052;-0.1829097;0;1;103;0;0.040822;0.02502044;0;2;204;0;7.6778635;7.74240202;3.17010564;2.9621755;0;0;51;50;2601;2500;0;0
239;7.72134861;3.03783348;0;53;2809;0;24;1987;-0.06187541;0.05063754;0;1;105;0;0.04348511;-0.13227216;0;2;208;0;7.78322402;7.6778635;2.98719594;3.17010564;0;0;52;51;2704;2601;0;0
240;7.76217061;2.9765495;0;54;2916;0;24;1988;0.040822;-0.06128398;0;1;107;0;-0.02105341;-0.01064644;0;2;212;0;7.72134861;7.78322402;3.03783348;2.98719594;0;0;53;52;2809;2704;0;0
241;7.63530389;2.13060984;1;49;2401;1;25;1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
242;7.60887063;2.15408507;1;50;2500;0;25;1980;-0.02643326;0.02347523;0;1;99;-1;NA;NA;NA;NA;NA;NA;7.63530389;NA;2.13060984;NA;1;NA;49;NA;2401;NA;1;NA
243;7.52294092;2.17475174;1;51;2601;0;25;1981;-0.08592971;0.02066667;0;1;101;0;-0.11236297;0.0441419;0;2;200;-1;7.60887063;7.63530389;2.15408507;2.13060984;1;1;50;49;2500;2401;0;1
244;7.52402142;2.08815344;1;51;2601;0;25;1982;0.0010805;-0.0865983;0;0;0;0;-0.08484921;-0.06593163;0;1;101;0;7.52294092;7.60887063;2.17475174;2.15408507;1;1;51;50;2601;2500;0;0
245;7.47306909;1.98787437;1;53;2809;0;25;1983;-0.05095233;-0.10027907;0;2;208;0;-0.04987183;-0.18687737;0;2;208;0;7.52402142;7.52294092;2.08815344;2.17475174;1;1;51;51;2601;2601;0;0
246;7.53902706;2.09433014;1;53;2809;0;25;1984;0.06595797;0.10645577;0;0;0;0;0.01500564;0.0061767;0;2;208;0;7.47306909;7.52402142;1.98787437;2.08815344;1;1;53;51;2809;2601;0;0
247;7.56631101;2.02683161;1;55;3025;0;25;1985;0.02728395;-0.06749853;0;2;216;0;0.09324192;0.03895724;0;2;216;0;7.53902706;7.47306909;2.09433014;1.98787437;1;1;53;53;2809;2809;0;0
248;7.57660977;2.01756614;1;56;3136;0;25;1986;0.01029876;-0.00926547;0;1;111;0;0.03758271;-0.076764;0;3;327;0;7.56631101;7.53902706;2.02683161;2.09433014;1;1;55;53;3025;2809;0;0
249;7.56008047;2.51446542;0;57;3249;0;25;1987;-0.0165293;0.49689928;-1;1;113;0;-0.00623054;0.48763381;-1;2;224;0;7.57660977;7.56631101;2.01756614;2.02683161;1;1;56;55;3136;3025;0;0
